id-sum;anio;mes;dia;fecha;franja;tipo;subtipo;uso_arma;uso_moto;barrio;comuna;latitud;longitud;cantidad
186;2023;JULIO;MARTES;4/7/2023;11;Vialidad;Lesiones por siniestros viales;NO;NO;BOCA;4;NULL;NULL;1
187;2023;JULIO;MARTES;4/7/2023;14;Vialidad;Lesiones por siniestros viales;NO;NO;SAN CRISTOBAL;3;-34.625.962;-58.394.588;1
188;2023;JULIO;LUNES;3/7/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA ORTUZAR;15;-34.579.345;-58.470.868;1
189;2023;JULIO;MARTES;4/7/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;FLORESTA;10;-34.628.802;-58.480.891;1
190;2023;JULIO;MARTES;4/7/2023;18;Vialidad;Lesiones por siniestros viales;NO;NO;SAN TELMO;1;NULL;NULL;1
191;2023;JULIO;MARTES;4/7/2023;18;Vialidad;Lesiones por siniestros viales;NO;NO;SAAVEDRA;12;-34.551.251;-58.491.308;1
192;2023;JULIO;MARTES;4/7/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;FLORESTA;10;-34.626.216;-58.486.606;1
193;2023;JULIO;MARTES;4/7/2023;18;Vialidad;Lesiones por siniestros viales;NO;NO;SAAVEDRA;12;-34.552.619;-58.489.984;1
194;2023;JULIO;MARTES;4/7/2023;16;Vialidad;Lesiones por siniestros viales;NO;NO;SAN CRISTOBAL;3;-34.625.353;-58.392.984;1
195;2023;JULIO;MARTES;4/7/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;PUERTO MADERO;1;NULL;NULL;1
196;2023;JULIO;MARTES;4/7/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;BARRACAS;4;-34.649.031;-58.377.106;1
197;2023;JULIO;MARTES;4/7/2023;18;Vialidad;Lesiones por siniestros viales;NO;NO;LINIERS;9;-34.643.473;-58.510.314;1
198;2023;JULIO;MARTES;4/7/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;PATERNAL;15;-34.603.346;-58.462.533;1
199;2023;JULIO;MARTES;4/7/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;MATADEROS;9;-34.659.241;-58.522.005;1
200;2023;JULIO;MARTES;4/7/2023;21;Vialidad;Lesiones por siniestros viales;NO;NO;ALMAGRO;5;-34.597.950;-58.415.566;1
201;2023;JULIO;MARTES;4/7/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;14;-34.576.616;-58.432.068;1
202;2023;JULIO;MIÉRCOLES;5/7/2023;0;Vialidad;Lesiones por siniestros viales;NO;NO;NUÑEZ;13;-34.547.457;-58.458.767;1
203;2023;JULIO;MARTES;4/7/2023;11;Vialidad;Lesiones por siniestros viales;NO;NO;FLORESTA;10;-34.630.762;-58.476.378;1
204;2023;JULIO;MIÉRCOLES;5/7/2023;6;Vialidad;Lesiones por siniestros viales;NO;NO;CONSTITUCION;1;-34.627.486;-58.378.501;1
205;2023;JULIO;MIÉRCOLES;5/7/2023;7;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA GRAL. MITRE;11;-34.615.019;-58.466.634;1
206;2023;JULIO;MIÉRCOLES;5/7/2023;9;Vialidad;Lesiones por siniestros viales;NO;NO;PARQUE CHAS;15;-34.586.223;-58.487.442;1
207;2023;JULIO;MARTES;4/7/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;SAN TELMO;1;-34.621.783;-58.372.223;1
208;2023;JULIO;MIÉRCOLES;5/7/2023;7;Vialidad;Lesiones por siniestros viales;NO;NO;NULL;NULL;-34.634.100.845;-58.482.941.647;1
209;2023;JULIO;MIÉRCOLES;5/7/2023;9;Vialidad;Lesiones por siniestros viales;NO;NO;BOEDO;5;NULL;NULL;1
210;2023;JULIO;MIÉRCOLES;5/7/2023;9;Vialidad;Lesiones por siniestros viales;NO;NO;BELGRANO;13;-34.549.001;-58.436.585;1
211;2023;JULIO;DOMINGO;2/7/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;SAAVEDRA;12;-34.560.395;-58.486.254;1
212;2023;JULIO;MIÉRCOLES;5/7/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;BALVANERA;3;-34.609.275;-58.393.380;1
213;2023;JULIO;MARTES;4/7/2023;20;Vialidad;Lesiones por siniestros viales;NO;NO;BALVANERA;3;-34.599.696;-58.404.222;1
214;2023;JULIO;MIÉRCOLES;5/7/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;CHACARITA;15;-34.581.188;-58.449.194;1
215;2023;JULIO;MIÉRCOLES;5/7/2023;10;Vialidad;Lesiones por siniestros viales;NO;NO;FLORES;7;-34.629.936;-58.469.872;1
216;2023;JULIO;MIÉRCOLES;5/7/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;SAN NICOLAS;1;-34.599.076;-58.380.367;1
217;2023;JULIO;MIÉRCOLES;5/7/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;RECOLETA;2;-34.595.800;-58.389.956;1
218;2023;JULIO;MIÉRCOLES;5/7/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA DEVOTO;11;-34.608.074;-58.504.471;1
219;2023;JULIO;MIÉRCOLES;5/7/2023;15;Vialidad;Lesiones por siniestros viales;NO;NO;NUEVA POMPEYA;4;NULL;NULL;1
220;2023;JULIO;MIÉRCOLES;5/7/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;CONSTITUCION;1;-34.622.145;-58.380.756;1
221;2023;JULIO;MIÉRCOLES;5/7/2023;1;Vialidad;Lesiones por siniestros viales;NO;NO;NUEVA POMPEYA;4;NULL;NULL;1
222;2023;JULIO;MIÉRCOLES;5/7/2023;14;Vialidad;Lesiones por siniestros viales;NO;NO;NUÑEZ;13;-34.547.370;-58.456.516;1
223;2023;JULIO;MIÉRCOLES;5/7/2023;18;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA DEL PARQUE;11;-34.609.283;-58.498.157;1
224;2023;JULIO;MIÉRCOLES;5/7/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;PARQUE PATRICIOS;4;-34.645.502;-58.405.405;1
225;2023;JULIO;MIÉRCOLES;5/7/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;BELGRANO;13;-34.548.989;-58.439.211;1
226;2023;JULIO;MIÉRCOLES;5/7/2023;8;Vialidad;Lesiones por siniestros viales;NO;NO;SAAVEDRA;12;-34.555.153;-58.492.394;1
227;2023;JULIO;MIÉRCOLES;5/7/2023;21;Vialidad;Lesiones por siniestros viales;NO;NO;PUERTO MADERO;1;NULL;NULL;1
228;2023;JULIO;MIÉRCOLES;5/7/2023;16;Vialidad;Lesiones por siniestros viales;NO;NO;FLORES;11;-34.619.847;-58.472.934;1
229;2023;JULIO;MIÉRCOLES;5/7/2023;20;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA DEVOTO;11;-34.603.182;-58.507.466;1
230;2023;JULIO;MIÉRCOLES;5/7/2023;20;Vialidad;Lesiones por siniestros viales;NO;NO;BOCA;4;-34.632.069;-58.355.899;1
231;2023;JULIO;MIÉRCOLES;5/7/2023;21;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA LUGANO;8;-34.675.425;-58.473.424;1
232;2023;JULIO;JUEVES;6/7/2023;0;Vialidad;Lesiones por siniestros viales;NO;NO;BOEDO;5;NULL;NULL;1
233;2023;JULIO;MIÉRCOLES;5/7/2023;23;Vialidad;Lesiones por siniestros viales;NO;NO;NUÑEZ;13;-34.544.167;-58.470.097;1
234;2023;JULIO;LUNES;3/7/2023;0;Vialidad;Lesiones por siniestros viales;NO;NO;PUERTO MADERO;1;-34.616.143;-58.362.083;1
235;2023;JULIO;JUEVES;6/7/2023;2;Vialidad;Lesiones por siniestros viales;NO;NO;ALMAGRO;6;NULL;NULL;1
236;2023;JULIO;MIÉRCOLES;5/7/2023;16;Vialidad;Lesiones por siniestros viales;NO;NO;PARQUE AVELLANEDA;9;-34.649.672;-58.469.778;1
237;2023;JULIO;MIÉRCOLES;5/7/2023;18;Vialidad;Lesiones por siniestros viales;NO;NO;NUEVA POMPEYA;4;-34.654.770;-58.416.237;1
238;2023;JULIO;JUEVES;6/7/2023;6;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA REAL;10;-34.615.723;-58.527.226;1
239;2023;JULIO;JUEVES;6/7/2023;7;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA GRAL. MITRE;11;-34.615.727;-58.464.374;1
240;2023;JULIO;JUEVES;6/7/2023;8;Vialidad;Lesiones por siniestros viales;NO;NO;COLEGIALES;13;-34.576.042;-58.448.375;1
241;2023;JULIO;JUEVES;6/7/2023;8;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA CRESPO;15;-34.600.574;-58.445.755;1
242;2023;JULIO;JUEVES;6/7/2023;7;Vialidad;Lesiones por siniestros viales;NO;NO;CHACARITA;15;-34.596.338;-58.465.512;1
243;2023;JULIO;MIÉRCOLES;5/7/2023;18;Vialidad;Lesiones por siniestros viales;NO;NO;CABALLITO;6;-34.613.811;-58.450.369;1
244;2023;JULIO;MIÉRCOLES;5/7/2023;14;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA URQUIZA;12;-34.578.392;-58.480.106;1
245;2023;JULIO;JUEVES;6/7/2023;9;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA REAL;10;-34.619.195;-58.530.281;1
246;2023;JULIO;JUEVES;6/7/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;BALVANERA;3;-34.609.649;-58.399.302;1
247;2023;JULIO;JUEVES;6/7/2023;14;Vialidad;Lesiones por siniestros viales;NO;NO;PARQUE CHACABUCO;6;-34.629.350;-58.442.927;1
248;2023;JULIO;JUEVES;6/7/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;NULL;NULL;NULL;NULL;1
249;2023;JULIO;JUEVES;6/7/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;RETIRO;1;-34.591.853;-58.376.678;1
250;2023;JULIO;JUEVES;6/7/2023;15;Vialidad;Lesiones por siniestros viales;NO;NO;SAAVEDRA;12;-34.563.710;-58.506.113;1
251;2023;JULIO;JUEVES;6/7/2023;15;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA URQUIZA;12;-34.569.992;-58.477.706;1
252;2023;JULIO;JUEVES;6/7/2023;15;Vialidad;Lesiones por siniestros viales;NO;NO;NUÑEZ;13;-34.552.844;-58.457.701;1
253;2023;JULIO;JUEVES;6/7/2023;14;Vialidad;Lesiones por siniestros viales;NO;NO;MONSERRAT;1;-34.608.982;-58.380.615;1
254;2023;JULIO;JUEVES;6/7/2023;15;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;14;-34.570.746;-58.397.643;1
255;2023;JULIO;MARTES;4/7/2023;23;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA CRESPO;15;-34.599.873;-58.438.768;1
256;2023;JULIO;JUEVES;6/7/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;RECOLETA;2;NULL;NULL;1
257;2023;JULIO;JUEVES;6/7/2023;16;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA REAL;10;-34.619.195;-58.530.281;1
258;2023;JULIO;JUEVES;6/7/2023;15;Vialidad;Lesiones por siniestros viales;NO;NO;BALVANERA;3;-34.604.301;-58.408.128;1
259;2023;JULIO;JUEVES;6/7/2023;16;Vialidad;Lesiones por siniestros viales;NO;NO;BALVANERA;3;-34.605.507;-58.392.310;1
260;2023;JULIO;LUNES;3/7/2023;7;Vialidad;Lesiones por siniestros viales;NO;NO;LINIERS;9;-34.635.746;-58.524.064;1
261;2023;JULIO;JUEVES;6/7/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;RETIRO;1;-34.592.248;-58.376.452;1
262;2023;JULIO;JUEVES;6/7/2023;15;Vialidad;Lesiones por siniestros viales;NO;NO;NUEVA POMPEYA;4;-34.650.456;-58.404.669;1
263;2023;JULIO;JUEVES;6/7/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;NULL;NULL;NULL;NULL;1
264;2023;JULIO;JUEVES;6/7/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA URQUIZA;12;-34.572.879;-58.503.935;1
265;2023;JULIO;JUEVES;6/7/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;SAAVEDRA;12;-34.543.644;-58.486.109;1
266;2023;JULIO;JUEVES;6/7/2023;21;Vialidad;Lesiones por siniestros viales;NO;NO;NULL;NULL;NULL;NULL;1
267;2023;JULIO;VIERNES;7/7/2023;7;Vialidad;Lesiones por siniestros viales;NO;NO;PARQUE PATRICIOS;4;-34.634.910;-58.393.859;1
268;2023;JULIO;VIERNES;7/7/2023;8;Vialidad;Lesiones por siniestros viales;NO;NO;MATADEROS;9;-34.666.514;-58.507.937;1
269;2023;JULIO;MIÉRCOLES;5/7/2023;8;Vialidad;Lesiones por siniestros viales;NO;NO;SAN NICOLAS;1;-34.600.286;-58.382.001;1
270;2023;JULIO;MIÉRCOLES;5/7/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA URQUIZA;12;-34.566.357;-58.483.724;1
271;2023;JULIO;VIERNES;7/7/2023;9;Vialidad;Lesiones por siniestros viales;NO;NO;RETIRO;1;-34.581.682;-58.373.083;1
272;2023;JULIO;VIERNES;7/7/2023;11;Vialidad;Lesiones por siniestros viales;NO;NO;CABALLITO;6;-34.608.879;-58.439.337;1
273;2023;JULIO;VIERNES;7/7/2023;11;Vialidad;Lesiones por siniestros viales;NO;NO;MONSERRAT;1;-34.609.494;-58.386.732;1
274;2023;JULIO;JUEVES;6/7/2023;16;Vialidad;Lesiones por siniestros viales;NO;NO;BALVANERA;3;-34.616.877;-58.391.682;1
275;2023;JULIO;VIERNES;7/7/2023;8;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA LUGANO;8;-34.667.152;-58.484.069;1
276;2023;JULIO;VIERNES;7/7/2023;1;Vialidad;Lesiones por siniestros viales;NO;NO;BALVANERA;3;-34.614.637;-58.404.917;1
277;2023;JULIO;VIERNES;7/7/2023;8;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA LUGANO;8;-34.667.152;-58.484.069;1
278;2023;JULIO;VIERNES;7/7/2023;14;Vialidad;Lesiones por siniestros viales;NO;NO;VERSALLES;10;-34.628.449;-58.516.378;1
279;2023;JULIO;JUEVES;6/7/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;ALMAGRO;5;-34.610.941;-58.417.344;1
280;2023;JULIO;MARTES;4/7/2023;7;Vialidad;Lesiones por siniestros viales;NO;NO;CABALLITO;6;-34.620.297;-58.435.460;1
281;2023;JULIO;VIERNES;7/7/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA PUEYRREDON;12;-34.579.822;-58.513.677;1
282;2023;JULIO;VIERNES;7/7/2023;14;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA CRESPO;15;-34.600.263;-58.437.603;1
283;2023;JULIO;VIERNES;7/7/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;LINIERS;9;-34.640.558;-58.529.939;1
284;2023;JULIO;VIERNES;7/7/2023;16;Vialidad;Lesiones por siniestros viales;NO;NO;BOEDO;5;NULL;NULL;1
285;2023;JULIO;VIERNES;7/7/2023;16;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA GRAL. MITRE;11;-34.602.889;-58.466.853;1
286;2023;JULIO;VIERNES;7/7/2023;18;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA CRESPO;15;-34.601.184;-58.434.854;1
287;2023;JULIO;VIERNES;7/7/2023;0;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA SANTA RITA;11;-34.612.411;-58.486.037;1
288;2023;JULIO;VIERNES;7/7/2023;20;Vialidad;Lesiones por siniestros viales;NO;NO;CABALLITO;6;-34.612.933;-58.457.076;1
289;2023;JULIO;VIERNES;7/7/2023;16;Vialidad;Lesiones por siniestros viales;NO;NO;RETIRO;1;-34.596.136;-58.372.031;1
290;2023;JULIO;VIERNES;7/7/2023;20;Vialidad;Lesiones por siniestros viales;NO;NO;MONSERRAT;1;NULL;NULL;1
291;2023;JULIO;VIERNES;7/7/2023;16;Vialidad;Lesiones por siniestros viales;NO;NO;SAN NICOLAS;1;-34.598.970;-58.379.750;1
292;2023;JULIO;VIERNES;7/7/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;14;-34.578.247;-58.432.387;1
293;2023;JULIO;JUEVES;6/7/2023;14;Vialidad;Lesiones por siniestros viales;NO;NO;MATADEROS;9;-34.653.900;-58.511.020;1
294;2023;JULIO;VIERNES;7/7/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;SAAVEDRA;12;-34.552.841;-58.501.851;1
295;2023;JULIO;VIERNES;7/7/2023;20;Vialidad;Lesiones por siniestros viales;NO;NO;FLORES;11;-34.615.232;-58.463.031;1
296;2023;JULIO;VIERNES;7/7/2023;18;Vialidad;Lesiones por siniestros viales;NO;NO;BOEDO;5;-34.623.145;-58.423.480;1
297;2023;JULIO;VIERNES;7/7/2023;21;Vialidad;Lesiones por siniestros viales;NO;NO;BALVANERA;3;-34.613.422;-58.405.282;1
298;2023;JULIO;VIERNES;7/7/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;CABALLITO;6;-34.612.075;-58.436.752;1
299;2023;JULIO;JUEVES;6/7/2023;21;Vialidad;Lesiones por siniestros viales;NO;NO;COGHLAN;13;-34.564.328;-58.469.612;1
300;2023;JULIO;SÁBADO;8/7/2023;0;Vialidad;Lesiones por siniestros viales;NO;NO;FLORES;7;-34.631.176;-58.470.969;1
301;2023;JULIO;SÁBADO;8/7/2023;0;Vialidad;Lesiones por siniestros viales;NO;NO;LINIERS;9;-34.645.970;-58.528.659;1
302;2023;JULIO;SÁBADO;8/7/2023;0;Vialidad;Lesiones por siniestros viales;NO;NO;CABALLITO;6;-34.613.272;-58.457.680;1
303;2023;JULIO;SÁBADO;8/7/2023;2;Vialidad;Lesiones por siniestros viales;NO;NO;PUERTO MADERO;1;NULL;NULL;1
304;2023;JULIO;SÁBADO;8/7/2023;0;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;14;-34.587.143;-58.436.167;1
305;2023;JULIO;SÁBADO;8/7/2023;0;Vialidad;Lesiones por siniestros viales;NO;NO;RETIRO;1;-34.591.600;-58.381.565;1
306;2023;JULIO;SÁBADO;8/7/2023;4;Vialidad;Lesiones por siniestros viales;NO;NO;CONSTITUCION;1;-34.625.462;-58.379.827;1
307;2023;JULIO;SÁBADO;8/7/2023;7;Vialidad;Lesiones por siniestros viales;NO;NO;PARQUE PATRICIOS;4;-34.636.497;-58.402.122;1
308;2023;JULIO;VIERNES;7/7/2023;9;Vialidad;Lesiones por siniestros viales;NO;NO;RECOLETA;2;-34.591.673;-58.407.142;1
309;2023;JULIO;SÁBADO;8/7/2023;9;Vialidad;Lesiones por siniestros viales;NO;NO;PARQUE PATRICIOS;4;-34.644.637;-58.400.251;1
310;2023;JULIO;SÁBADO;8/7/2023;7;Vialidad;Lesiones por siniestros viales;NO;NO;BALVANERA;3;-34.610.538;-58.411.738;1
311;2023;JULIO;SÁBADO;8/7/2023;10;Vialidad;Lesiones por siniestros viales;NO;NO;NULL;NULL;NULL;NULL;1
312;2023;JULIO;MIÉRCOLES;5/7/2023;5;Vialidad;Lesiones por siniestros viales;NO;NO;FLORES;7;-34.630.910;-58.464.963;1
313;2023;JULIO;SÁBADO;8/7/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA GRAL. MITRE;11;-34.606.664;-58.463.052;1
314;2023;JULIO;SÁBADO;8/7/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;NUEVA POMPEYA;4;-34.644.247;-58.424.481;1
315;2023;JULIO;SÁBADO;8/7/2023;14;Vialidad;Lesiones por siniestros viales;NO;NO;BELGRANO;13;-34.561.473;-58.455.665;1
316;2023;JULIO;SÁBADO;8/7/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;BALVANERA;3;-34.609.007;-58.401.829;1
317;2023;JULIO;SÁBADO;8/7/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;CONSTITUCION;1;-34.618.517;-58.380.649;1
318;2023;JULIO;SÁBADO;8/7/2023;14;Vialidad;Lesiones por siniestros viales;NO;NO;COGHLAN;12;-34.562.602;-58.474.017;1
319;2023;JULIO;VIERNES;7/7/2023;21;Vialidad;Lesiones por siniestros viales;NO;NO;PARQUE AVELLANEDA;9;-34.642.650;-58.475.993;1
320;2023;JULIO;SÁBADO;8/7/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA URQUIZA;12;-34.572.981;-58.488.061;1
321;2023;JULIO;SÁBADO;8/7/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;NUEVA POMPEYA;4;NULL;NULL;1
322;2023;JULIO;SÁBADO;8/7/2023;6;Vialidad;Lesiones por siniestros viales;NO;NO;RECOLETA;2;-34.592.109;-58.406.766;1
323;2023;JULIO;VIERNES;7/7/2023;18;Vialidad;Lesiones por siniestros viales;NO;NO;LINIERS;9;-34.647.691;-58.528.570;1
324;2023;JULIO;SÁBADO;8/7/2023;20;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA LUGANO;8;-34.668.098;-58.487.367;1
325;2023;JULIO;VIERNES;7/7/2023;22;Vialidad;Lesiones por siniestros viales;NO;NO;NULL;NULL;-34.668.892.391.704;-58.508.380.889.421;1
326;2023;JULIO;SÁBADO;8/7/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;NUÑEZ;13;-34.550.759;-58.456.483;1
327;2023;JULIO;SÁBADO;8/7/2023;23;Vialidad;Lesiones por siniestros viales;NO;NO;FLORESTA;11;-34.623.191;-58.479.375;1
328;2023;JULIO;DOMINGO;9/7/2023;0;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;14;-34.596.563;-58.418.729;1
329;2023;JULIO;DOMINGO;9/7/2023;0;Vialidad;Lesiones por siniestros viales;NO;NO;ALMAGRO;5;-34.616.628;-58.412.759;1
330;2023;JULIO;DOMINGO;9/7/2023;0;Vialidad;Lesiones por siniestros viales;NO;NO;NULL;NULL;NULL;NULL;1
331;2023;JULIO;DOMINGO;9/7/2023;2;Vialidad;Lesiones por siniestros viales;NO;NO;CABALLITO;6;-34.617.319;-58.445.623;1
332;2023;JULIO;DOMINGO;9/7/2023;2;Vialidad;Lesiones por siniestros viales;NO;NO;BOEDO;5;NULL;NULL;1
333;2023;JULIO;DOMINGO;9/7/2023;6;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;14;-34.578.153;-58.407.913;1
334;2023;JULIO;DOMINGO;9/7/2023;8;Vialidad;Lesiones por siniestros viales;NO;NO;BELGRANO;13;-34.550.848;-58.429.220;1
335;2023;JULIO;DOMINGO;9/7/2023;10;Vialidad;Lesiones por siniestros viales;NO;NO;NUÑEZ;13;NULL;NULL;1
336;2023;JULIO;DOMINGO;9/7/2023;9;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;14;-34.560.787;-58.407.428;1
337;2023;JULIO;DOMINGO;9/7/2023;9;Vialidad;Lesiones por siniestros viales;NO;NO;BARRACAS;4;-34.645.942;-58.369.838;1
338;2023;JULIO;DOMINGO;9/7/2023;10;Vialidad;Lesiones por siniestros viales;NO;NO;COLEGIALES;13;-34.576.856;-58.459.901;1
339;2023;JULIO;DOMINGO;9/7/2023;10;Vialidad;Lesiones por siniestros viales;NO;NO;BALVANERA;3;-34.609.275;-58.393.380;1
340;2023;JULIO;DOMINGO;9/7/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;SAN CRISTOBAL;3;-34.627.261;-58.392.166;1
341;2023;JULIO;DOMINGO;9/7/2023;10;Vialidad;Lesiones por siniestros viales;NO;NO;BALVANERA;3;-34.610.810;-58.399.072;1
342;2023;JULIO;DOMINGO;9/7/2023;15;Vialidad;Lesiones por siniestros viales;NO;NO;NULL;NULL;-34.651.183;-58.443.304;1
343;2023;JULIO;DOMINGO;9/7/2023;14;Vialidad;Lesiones por siniestros viales;NO;NO;SAAVEDRA;12;-34.542.631;-58.477.508;1
344;2023;JULIO;DOMINGO;9/7/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;FLORES;7;-34.622.451;-58.459.622;1
345;2023;JULIO;DOMINGO;9/7/2023;16;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;15;-34.584.513;-58.444.788;1
346;2023;JULIO;SÁBADO;8/7/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;BALVANERA;3;-34.608.620;-58.401.914;1
347;2023;JULIO;DOMINGO;9/7/2023;21;Vialidad;Lesiones por siniestros viales;NO;NO;CONSTITUCION;1;NULL;NULL;1
348;2023;JULIO;DOMINGO;9/7/2023;22;Vialidad;Lesiones por siniestros viales;NO;NO;PARQUE AVELLANEDA;10;-34.640.477;-58.486.064;1
349;2023;JULIO;LUNES;10/7/2023;3;Vialidad;Lesiones por siniestros viales;NO;NO;NULL;NULL;NULL;NULL;1
350;2023;JULIO;LUNES;10/7/2023;8;Vialidad;Lesiones por siniestros viales;NO;NO;BOEDO;5;NULL;NULL;1
351;2023;JULIO;LUNES;10/7/2023;8;Vialidad;Lesiones por siniestros viales;NO;NO;BELGRANO;13;-34.560.925;-58.454.744;1
352;2023;JULIO;DOMINGO;9/7/2023;21;Vialidad;Lesiones por siniestros viales;NO;NO;ALMAGRO;5;NULL;NULL;1
353;2023;JULIO;LUNES;10/7/2023;9;Vialidad;Lesiones por siniestros viales;NO;NO;BARRACAS;4;-34.648.550;-58.374.935;1
354;2023;JULIO;LUNES;10/7/2023;9;Vialidad;Lesiones por siniestros viales;NO;NO;VERSALLES;10;-34.633.552;-58.523.264;1
355;2023;JULIO;LUNES;10/7/2023;7;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA SANTA RITA;11;-34.618.101;-58.476.096;1
356;2023;JULIO;LUNES;10/7/2023;9;Vialidad;Lesiones por siniestros viales;NO;NO;BALVANERA;3;-34.614.035;-58.394.678;1
357;2023;JULIO;LUNES;10/7/2023;8;Vialidad;Lesiones por siniestros viales;NO;NO;MATADEROS;9;-34.663.451;-58.515.609;1
358;2023;JULIO;LUNES;10/7/2023;7;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;14;-34.591.377;-58.415.570;1
359;2023;JULIO;LUNES;10/7/2023;10;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA SOLDATI;8;-34.684.771;-58.444.330;1
360;2023;JULIO;LUNES;10/7/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;FLORESTA;10;-34.618.326;-58.494.514;1
361;2023;JULIO;LUNES;10/7/2023;11;Vialidad;Lesiones por siniestros viales;NO;NO;COLEGIALES;15;-34.580.502;-58.450.955;1
362;2023;JULIO;SÁBADO;8/7/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;LINIERS;9;-34.643.686;-58.524.687;1
363;2023;JULIO;LUNES;10/7/2023;10;Vialidad;Lesiones por siniestros viales;NO;NO;RECOLETA;2;-34.589.531;-58.409.509;1
364;2023;JULIO;MIÉRCOLES;5/7/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;ALMAGRO;14;-34.597.734;-58.421.782;1
365;2023;JULIO;LUNES;10/7/2023;14;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA CRESPO;15;-34.592.685;-58.438.588;1
366;2023;JULIO;LUNES;10/7/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA RIACHUELO;8;-34.692.354;-58.478.217;1
367;2023;JULIO;LUNES;10/7/2023;16;Vialidad;Lesiones por siniestros viales;NO;NO;MONSERRAT;1;NULL;NULL;1
