"id-mapa","anio","mes","dia","fecha","franja","tipo","subtipo","uso_arma","uso_moto","barrio","comuna","latitud","longitud","cantidad"
276026,"2019","OCTUBRE","SABADO","2019-10-05",16,"Hurto","Hurto total","NO","NO","SAN CRISTOBAL",3,"-34.627041","-58.391193",1
276027,"2019","OCTUBRE","VIERNES","2019-10-18",8,"Robo","Robo total","NO","NO","SAN CRISTOBAL",3,"-34.627041","-58.391193",1
276028,"2019","NOVIEMBRE","VIERNES","2019-11-15",15,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,"-34.627416","-58.391265",1
276029,"2019","MAYO","VIERNES","2019-05-24",20,"Robo","Robo total","NO","SI","PARQUE PATRICIOS",4,"-34.629326","-58.390932",1
276030,"2019","OCTUBRE","MARTES","2019-10-08",19,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627575","-58.380735",1
276031,"2019","DICIEMBRE","MARTES","2019-12-10",16,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627544","-58.380617",1
276032,"2019","OCTUBRE","LUNES","2019-10-21",20,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627798","-58.381439",1
276033,"2019","FEBRERO","MARTES","2019-02-12",16,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627801","-58.381439",1
276034,"2019","JULIO","MIERCOLES","2019-07-24",8,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627801","-58.381439",1
276035,"2019","SEPTIEMBRE","SABADO","2019-09-14",9,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627801","-58.381439",1
276036,"2019","NOVIEMBRE","VIERNES","2019-11-29",0,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627801","-58.381439",1
276037,"2019","NOVIEMBRE","VIERNES","2019-11-15",14,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627801","-58.381439",1
276038,"2019","NOVIEMBRE","SABADO","2019-11-30",0,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627801","-58.381439",1
276039,"2019","SEPTIEMBRE","MIERCOLES","2019-09-04",9,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627801","-58.381439",1
276040,"2019","OCTUBRE","MIERCOLES","2019-10-16",7,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627801","-58.381439",1
276041,"2019","FEBRERO","LUNES","2019-02-04",8,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627315","-58.381035",1
276042,"2019","OCTUBRE","MIERCOLES","2019-10-09",16,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627544","-58.381085",1
276043,"2019","MARZO","SABADO","2019-03-23",18,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627317","-58.381067",1
276044,"2019","MAYO","SABADO","2019-05-04",16,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627854","-58.380059",1
276045,"2019","ENERO","LUNES","2019-01-28",11,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627854","-58.380059",1
276046,"2019","ABRIL","DOMINGO","2019-04-14",20,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627854","-58.380059",1
276047,"2019","JUNIO","SABADO","2019-06-01",9,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627854","-58.380059",1
276048,"2019","JULIO","MIERCOLES","2019-07-17",11,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627854","-58.380059",1
276049,"2019","OCTUBRE","SABADO","2019-10-12",21,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627854","-58.380059",1
276050,"2019","OCTUBRE","DOMINGO","2019-10-27",14,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627854","-58.380059",1
276051,"2019","MARZO","LUNES","2019-03-18",16,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627781","-58.38134",1
276052,"2019","ENERO","JUEVES","2019-01-03",15,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627781","-58.38134",1
276053,"2019","ENERO","DOMINGO","2019-01-27",4,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627781","-58.38134",1
276054,"2019","FEBRERO","LUNES","2019-02-04",1,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627781","-58.38134",1
276055,"2019","JULIO","MARTES","2019-07-30",0,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627781","-58.38134",1
276056,"2019","DICIEMBRE","MIERCOLES","2019-12-11",17,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627781","-58.38134",1
276057,"2019","MARZO","LUNES","2019-03-25",7,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627781","-58.38134",1
276058,"2019","OCTUBRE","JUEVES","2019-10-03",19,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627781","-58.38134",1
276059,"2019","NOVIEMBRE","MIERCOLES","2019-11-06",11,"Robo","Robo total","SI","NO","CONSTITUCION",1,"-34.627781","-58.38134",1
276060,"2019","NOVIEMBRE","VIERNES","2019-11-22",0,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627781","-58.38134",1
276061,"2019","JUNIO","SABADO","2019-06-08",15,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627615","-58.381437",1
276062,"2019","ABRIL","MARTES","2019-04-09",9,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627627","-58.381371",1
276063,"2019","DICIEMBRE","VIERNES","2019-12-20",10,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627618","-58.381438",1
276064,"2019","MARZO","JUEVES","2019-03-07",9,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627875","-58.381658",1
276065,"2019","MARZO","DOMINGO","2019-03-03",22,"Robo","Robo total","SI","NO","CONSTITUCION",1,"-34.627875","-58.381658",1
276066,"2019","MAYO","MARTES","2019-05-28",8,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627875","-58.381658",1
276067,"2019","OCTUBRE","JUEVES","2019-10-10",8,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627875","-58.381658",1
276068,"2019","OCTUBRE","SABADO","2019-10-26",16,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627875","-58.381658",1
276069,"2019","OCTUBRE","JUEVES","2019-10-31",0,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627875","-58.381658",1
276070,"2019","JUNIO","MIERCOLES","2019-06-26",16,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.626968","-58.380849",1
276071,"2019","SEPTIEMBRE","DOMINGO","2019-09-08",7,"Robo","Robo total","NO","SI","CONSTITUCION",1,"-34.627212","-58.379826",1
276072,"2019","JUNIO","JUEVES","2019-06-06",9,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627212","-58.379826",1
276073,"2019","MAYO","DOMINGO","2019-05-26",21,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627787","-58.380579",1
276074,"2019","SEPTIEMBRE","JUEVES","2019-09-26",17,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627761","-58.38102",1
276075,"2019","AGOSTO","LUNES","2019-08-26",16,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627801","-58.381439",1
276076,"2019","MAYO","MIERCOLES","2019-05-15",8,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627618","-58.381438",1
276077,"2019","FEBRERO","MARTES","2019-02-19",11,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627781","-58.38134",1
276078,"2019","MAYO","VIERNES","2019-05-10",17,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627781","-58.38134",1
276079,"2019","JUNIO","MIERCOLES","2019-06-26",8,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627801","-58.381439",1
276080,"2019","OCTUBRE","MIERCOLES","2019-10-23",12,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627618","-58.381438",1
276081,"2019","FEBRERO","MIERCOLES","2019-02-13",14,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627852","-58.379889",1
276082,"2019","MARZO","MIERCOLES","2019-03-13",19,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627854","-58.380059",1
276083,"2019","JULIO","LUNES","2019-07-29",8,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627854","-58.380059",1
276084,"2019","NOVIEMBRE","VIERNES","2019-11-29",0,"Robo","Robo total","SI","NO","CONSTITUCION",1,"-34.627854","-58.380035",1
276085,"2019","ABRIL","MIERCOLES","2019-04-17",17,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627715","-58.38023",1
276086,"2019","DICIEMBRE","JUEVES","2019-12-05",21,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627723","-58.380829",1
276087,"2019","FEBRERO","SABADO","2019-02-02",19,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627718","-58.380496",1
276088,"2019","AGOSTO","MARTES","2019-08-20",15,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627718","-58.380496",1
276089,"2019","ABRIL","MARTES","2019-04-02",20,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627718","-58.380496",1
276090,"2019","ABRIL","LUNES","2019-04-08",19,"Robo","Robo total","SI","NO","CONSTITUCION",1,"-34.627801","-58.381439",1
276091,"2019","ABRIL","SABADO","2019-04-20",9,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627801","-58.381439",1
276092,"2019","OCTUBRE","LUNES","2019-10-21",9,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627801","-58.381439",1
276093,"2019","DICIEMBRE","VIERNES","2019-12-27",18,"Robo","Robo total","NO","SI","CONSTITUCION",1,"-34.627801","-58.381439",1
276094,"2019","ENERO","MARTES","2019-01-29",15,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627801","-58.381439",1
276095,"2019","AGOSTO","SABADO","2019-08-17",19,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627801","-58.381439",1
276096,"2019","SEPTIEMBRE","JUEVES","2019-09-05",4,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627801","-58.381439",1
276097,"2019","ENERO","VIERNES","2019-01-04",11,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627781","-58.38134",1
276098,"2019","NOVIEMBRE","JUEVES","2019-11-07",12,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627781","-58.38134",1
276099,"2019","FEBRERO","LUNES","2019-02-04",13,"Robo","Robo total","SI","NO","CONSTITUCION",1,"-34.627875","-58.381658",1
276100,"2019","FEBRERO","MIERCOLES","2019-02-06",15,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627875","-58.381658",1
276101,"2019","MAYO","SABADO","2019-05-04",15,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627875","-58.381658",1
276102,"2019","JULIO","JUEVES","2019-07-11",10,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627801","-58.381439",1
276103,"2019","JULIO","LUNES","2019-07-22",8,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627801","-58.381439",1
276104,"2019","NOVIEMBRE","VIERNES","2019-11-01",0,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627801","-58.381439",1
276105,"2019","AGOSTO","JUEVES","2019-08-22",6,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627587","-58.381112",1
276106,"2019","JULIO","LUNES","2019-07-01",9,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627544","-58.381085",1
276107,"2019","DICIEMBRE","DOMINGO","2019-12-01",0,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627192","-58.381031",1
276108,"2019","ENERO","LUNES","2019-01-07",11,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627781","-58.38134",1
276109,"2019","MARZO","JUEVES","2019-03-28",15,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627781","-58.38134",1
276110,"2019","ABRIL","VIERNES","2019-04-12",17,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627781","-58.38134",1
276111,"2019","MAYO","MARTES","2019-05-21",11,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627781","-58.38134",1
276112,"2019","AGOSTO","SABADO","2019-08-10",9,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627781","-58.38134",1
276113,"2019","MAYO","MIERCOLES","2019-05-08",15,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627618","-58.381438",1
276114,"2019","JUNIO","MARTES","2019-06-11",18,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627618","-58.381438",1
276115,"2019","NOVIEMBRE","LUNES","2019-11-04",21,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627618","-58.381438",1
276116,"2019","ENERO","JUEVES","2019-01-17",18,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627618","-58.381438",1
276117,"2019","AGOSTO","JUEVES","2019-08-15",22,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627618","-58.381438",1
276118,"2019","SEPTIEMBRE","MIERCOLES","2019-09-04",18,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627618","-58.381438",1
276119,"2019","NOVIEMBRE","LUNES","2019-11-18",0,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627618","-58.381438",1
276120,"2019","MAYO","LUNES","2019-05-13",15,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627875","-58.381658",1
276121,"2019","ABRIL","VIERNES","2019-04-05",12,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627618","-58.381438",1
276122,"2019","JUNIO","JUEVES","2019-06-06",17,"Robo","Robo total","SI","NO","CONSTITUCION",1,"-34.627875","-58.381658",1
276123,"2019","JULIO","JUEVES","2019-07-25",22,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.626914","-58.381088",1
276124,"2019","MARZO","VIERNES","2019-03-01",17,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.626914","-58.381088",1
276125,"2019","MARZO","MARTES","2019-03-26",11,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627781","-58.38134",1
276126,"2019","AGOSTO","MARTES","2019-08-13",6,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627801","-58.381439",1
276127,"2019","SEPTIEMBRE","DOMINGO","2019-09-15",23,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627801","-58.381439",1
276128,"2019","MAYO","MARTES","2019-05-07",11,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627854","-58.380059",1
276129,"2019","MAYO","LUNES","2019-05-20",18,"Robo","Robo total","NO","SI","CONSTITUCION",1,"-34.627854","-58.380059",1
276130,"2019","SEPTIEMBRE","MIERCOLES","2019-09-11",15,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627854","-58.380059",1
276131,"2019","NOVIEMBRE","MARTES","2019-11-26",17,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627853","-58.379962",1
276132,"2019","ENERO","VIERNES","2019-01-11",11,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.62776","-58.380165",1
276133,"2019","FEBRERO","JUEVES","2019-02-21",11,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627437","-58.381012",1
276134,"2019","ENERO","LUNES","2019-01-07",16,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627854","-58.380059",1
276135,"2019","ABRIL","LUNES","2019-04-15",16,"Robo","Robo total","SI","NO","CONSTITUCION",1,"-34.627781","-58.38134",1
276136,"2019","MAYO","MARTES","2019-05-21",13,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627781","-58.38134",1
276137,"2019","SEPTIEMBRE","MIERCOLES","2019-09-04",19,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627618","-58.381438",1
276138,"2019","ABRIL","JUEVES","2019-04-18",6,"Hurto","Hurto total","NO","NO","BARRACAS",4,"-34.638443","-58.381361",1
276139,"2019","SEPTIEMBRE","SABADO","2019-09-07",7,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627618","-58.381438",1
276140,"2019","MARZO","SABADO","2019-03-02",19,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627618","-58.381438",1
276141,"2019","FEBRERO","VIERNES","2019-02-15",12,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627618","-58.381438",1
276142,"2019","MARZO","LUNES","2019-03-18",10,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627875","-58.381658",1
276143,"2019","SEPTIEMBRE","MIERCOLES","2019-09-04",9,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627523","-58.381498",1
276144,"2019","MAYO","JUEVES","2019-05-16",20,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627875","-58.381658",1
276145,"2019","DICIEMBRE","JUEVES","2019-12-12",9,"Robo","Robo total","SI","NO","CONSTITUCION",1,"-34.627875","-58.381658",1
276146,"2019","MAYO","JUEVES","2019-05-09",15,"Robo","Robo total","NO","SI","CONSTITUCION",1,"-34.627713","-58.380097",1
276147,"2019","JULIO","JUEVES","2019-07-25",15,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627712","-58.38003",1
276148,"2019","SEPTIEMBRE","MIERCOLES","2019-09-04",12,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627818","-58.380557",1
276149,"2019","AGOSTO","LUNES","2019-08-26",9,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.62772","-58.380629",1
276150,"2019","ABRIL","DOMINGO","2019-04-21",16,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627618","-58.381438",1
276151,"2019","SEPTIEMBRE","SABADO","2019-09-21",17,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627726","-58.381096",1
276152,"2019","JUNIO","MARTES","2019-06-18",22,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627746","-58.380596",1
276153,"2019","ABRIL","JUEVES","2019-04-18",15,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627798","-58.381439",1
276154,"2019","AGOSTO","SABADO","2019-08-10",14,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627801","-58.381439",1
276155,"2019","OCTUBRE","VIERNES","2019-10-25",18,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.628422","-58.385689",1
276156,"2019","MARZO","LUNES","2019-03-04",6,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627859","-58.382817",1
276157,"2019","JULIO","SABADO","2019-07-20",7,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.628172","-58.384335",1
276158,"2019","OCTUBRE","SABADO","2019-10-12",6,"Robo","Robo total","SI","NO","CONSTITUCION",1,"-34.628172","-58.384335",1
276159,"2019","DICIEMBRE","SABADO","2019-12-21",2,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627821","-58.384395",1
276160,"2019","JUNIO","MARTES","2019-06-04",23,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627859","-58.382817",1
276161,"2019","AGOSTO","MIERCOLES","2019-08-21",7,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627859","-58.382817",1
276162,"2019","ABRIL","LUNES","2019-04-01",20,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627927","-58.382938",1
276163,"2019","DICIEMBRE","SABADO","2019-12-28",11,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627859","-58.382817",1
276164,"2019","JULIO","MARTES","2019-07-23",14,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627859","-58.382817",1
276165,"2019","AGOSTO","MIERCOLES","2019-08-28",15,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627859","-58.382817",1
276166,"2019","ENERO","VIERNES","2019-01-18",22,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627765","-58.382764",1
276167,"2019","MAYO","SABADO","2019-05-18",10,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627789","-58.382783",1
276168,"2019","ENERO","VIERNES","2019-01-04",12,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.628091","-58.383727",1
276169,"2019","MAYO","VIERNES","2019-05-03",12,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.62809","-58.383728",1
276170,"2019","ENERO","LUNES","2019-01-28",13,"Robo","Robo total","NO","SI","CONSTITUCION",1,"-34.6273","-58.382224",1
276171,"2019","FEBRERO","JUEVES","2019-02-21",19,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.62737","-58.382261",1
276172,"2019","JULIO","LUNES","2019-07-01",16,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.62728","-58.382226",1
276173,"2019","NOVIEMBRE","JUEVES","2019-11-14",1,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.62728","-58.382226",1
276174,"2019","AGOSTO","JUEVES","2019-08-01",18,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627903","-58.382473",1
276175,"2019","FEBRERO","VIERNES","2019-02-15",18,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627903","-58.382473",1
276176,"2019","MAYO","VIERNES","2019-05-24",12,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627676","-58.382231",1
276177,"2019","JUNIO","JUEVES","2019-06-06",7,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627903","-58.382473",1
276178,"2019","JULIO","VIERNES","2019-07-12",22,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627696","-58.382537",1
276179,"2019","OCTUBRE","SABADO","2019-10-05",22,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627903","-58.382473",1
276180,"2019","OCTUBRE","MIERCOLES","2019-10-30",12,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627818","-58.382173",1
276181,"2019","DICIEMBRE","JUEVES","2019-12-19",0,"Robo","Robo total","SI","SI","CONSTITUCION",1,"-34.627818","-58.382173",1
276182,"2019","SEPTIEMBRE","MARTES","2019-09-24",8,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627465","-58.383273",1
276183,"2019","MARZO","JUEVES","2019-03-28",15,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627395","-58.382787",1
276184,"2019","MARZO","LUNES","2019-03-11",10,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627297","-58.382841",1
276185,"2019","DICIEMBRE","MIERCOLES","2019-12-04",3,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627466","-58.382832",1
276186,"2019","FEBRERO","SABADO","2019-02-02",5,"Robo","Robo total","NO","SI","CONSTITUCION",1,"-34.627859","-58.382817",1
276187,"2019","FEBRERO","VIERNES","2019-02-22",4,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627859","-58.382817",1
276188,"2019","MAYO","DOMINGO","2019-05-26",6,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627859","-58.382817",1
276189,"2019","MARZO","DOMINGO","2019-03-10",1,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627859","-58.382817",1
276190,"2019","AGOSTO","SABADO","2019-08-24",9,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627859","-58.382817",1
276191,"2019","ENERO","LUNES","2019-01-07",3,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627859","-58.382817",1
276192,"2019","ABRIL","DOMINGO","2019-04-21",2,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627859","-58.382817",1
276193,"2019","OCTUBRE","VIERNES","2019-10-18",12,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627859","-58.382817",1
276194,"2019","MAYO","DOMINGO","2019-05-19",5,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.6279624","-58.3827915",1
276195,"2019","ENERO","MARTES","2019-01-08",10,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627765","-58.382764",1
276196,"2019","ABRIL","LUNES","2019-04-29",19,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627765","-58.382764",1
276197,"2019","MAYO","LUNES","2019-05-13",4,"Robo","Robo total","NO","SI","CONSTITUCION",1,"-34.627765","-58.382764",1
276198,"2019","MAYO","LUNES","2019-05-20",10,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627765","-58.382764",1
276199,"2019","ABRIL","MIERCOLES","2019-04-03",12,"Robo","Robo total","SI","NO","CONSTITUCION",1,"-34.627528","-58.383645",1
276200,"2019","FEBRERO","JUEVES","2019-02-14",7,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627769","-58.384293",1
276201,"2019","ABRIL","LUNES","2019-04-08",10,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627659","-58.384295",1
276202,"2019","JUNIO","MARTES","2019-06-04",17,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.6281458","-58.3843376",1
276203,"2019","OCTUBRE","MIERCOLES","2019-10-30",8,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.627754","-58.384293",1
276204,"2019","NOVIEMBRE","VIERNES","2019-11-08",0,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.628007","-58.384392",1
276205,"2019","SEPTIEMBRE","JUEVES","2019-09-05",14,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.628422","-58.385689",1
276206,"2019","NOVIEMBRE","JUEVES","2019-11-14",20,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.628422","-58.385689",1
276207,"2019","FEBRERO","SABADO","2019-02-16",13,"Robo","Robo total","NO","SI","CONSTITUCION",1,"-34.627623","-58.38577",1
276208,"2019","SEPTIEMBRE","VIERNES","2019-09-06",15,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.628172","-58.384335",1
276209,"2019","MARZO","SABADO","2019-03-16",22,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.628293","-58.384726",1
276210,"2019","DICIEMBRE","JUEVES","2019-12-12",20,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.628422","-58.38273",1
276211,"2019","FEBRERO","LUNES","2019-02-04",8,"Robo","Robo total","SI","NO","CONSTITUCION",1,"-34.628091","-58.383727",1
276212,"2019","MAYO","JUEVES","2019-05-09",11,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.628091","-58.383727",1
276213,"2019","NOVIEMBRE","JUEVES","2019-11-21",0,"Robo","Robo total","SI","NO","CONSTITUCION",1,"-34.628091","-58.383727",1
276214,"2019","DICIEMBRE","LUNES","2019-12-30",19,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.628007","-58.384392",1
276215,"2019","MARZO","SABADO","2019-03-30",11,"Hurto","Hurto total","NO","NO","CONSTITUCION",1,"-34.628165","-58.384504",1
276216,"2019","DICIEMBRE","SABADO","2019-12-07",0,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.628172","-58.384335",1
276217,"2019","ENERO","DOMINGO","2019-01-13",18,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627273","-58.382838",1
276218,"2019","MARZO","DOMINGO","2019-03-10",14,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.62751","-58.383269",1
276219,"2019","DICIEMBRE","SABADO","2019-12-21",15,"Robo","Robo total","NO","NO","CONSTITUCION",1,"-34.627466","-58.382832",1
